date,region,mobility
6/4/2020,NE,158.95
1/13/2020,NV,100
1/14/2020,NV,101.72
1/15/2020,NV,106.36
1/16/2020,NV,109.91
1/17/2020,NV,133.97
1/18/2020,NV,141.05
1/19/2020,NV,111.34
1/20/2020,NV,116.82
1/21/2020,NV,111.02
1/22/2020,NV,110.69
1/23/2020,NV,115.17
1/24/2020,NV,133.08
1/25/2020,NV,132.59
1/26/2020,NV,100.29
1/27/2020,NV,108.31
1/28/2020,NV,107.39
1/29/2020,NV,107.15
1/30/2020,NV,112.01
1/31/2020,NV,129.2
2/1/2020,NV,126.85
2/2/2020,NV,91.45
2/3/2020,NV,107.9
2/4/2020,NV,107.37
2/5/2020,NV,109.49
2/6/2020,NV,114.81
2/7/2020,NV,134
2/8/2020,NV,131.97
2/9/2020,NV,99.02
2/10/2020,NV,109.94
2/11/2020,NV,110.04
2/12/2020,NV,113.41
2/13/2020,NV,125.39
2/14/2020,NV,151.6
2/15/2020,NV,146.26
2/16/2020,NV,119.78
2/17/2020,NV,121.95
2/18/2020,NV,117.69
2/19/2020,NV,119.51
2/20/2020,NV,131.84
2/21/2020,NV,154.3
2/22/2020,NV,146.4
2/23/2020,NV,117.47
2/24/2020,NV,120.05
2/25/2020,NV,117.41
2/26/2020,NV,119.37
2/27/2020,NV,124.28
2/28/2020,NV,142.21
2/29/2020,NV,139.94
3/1/2020,NV,108.5
3/2/2020,NV,114.68
3/3/2020,NV,116.33
3/4/2020,NV,119.43
3/5/2020,NV,124.6
3/6/2020,NV,144.05
3/7/2020,NV,141.64
3/8/2020,NV,111.57
3/9/2020,NV,118.31
3/10/2020,NV,115.69
3/11/2020,NV,115.14
3/12/2020,NV,113.75
3/13/2020,NV,123.92
3/14/2020,NV,113.89
3/15/2020,NV,87.7
3/16/2020,NV,92.88
3/17/2020,NV,85.07
3/18/2020,NV,71.7
3/19/2020,NV,66.21
3/20/2020,NV,69.95
3/21/2020,NV,58.85
3/22/2020,NV,47.02
3/23/2020,NV,56.71
3/24/2020,NV,57.5
3/25/2020,NV,57.03
3/26/2020,NV,58.1
3/27/2020,NV,64.27
3/28/2020,NV,56.48
3/29/2020,NV,44.94
3/30/2020,NV,57.15
3/31/2020,NV,58.74
4/1/2020,NV,59.19
4/2/2020,NV,58.41
4/3/2020,NV,64.83
4/4/2020,NV,56.22
4/5/2020,NV,44.07
4/6/2020,NV,54.81
4/7/2020,NV,55.49
4/8/2020,NV,55.92
4/9/2020,NV,57.98
4/10/2020,NV,64.39
4/11/2020,NV,59.28
4/12/2020,NV,40.16
4/13/2020,NV,58.85
4/14/2020,NV,60.23
4/15/2020,NV,66.01
4/16/2020,NV,66.71
4/17/2020,NV,72.81
4/18/2020,NV,66.77
4/19/2020,NV,56.39
4/20/2020,NV,67.01
4/21/2020,NV,66.54
4/22/2020,NV,69.01
4/23/2020,NV,71.41
4/24/2020,NV,78.41
4/25/2020,NV,72.55
4/26/2020,NV,59.35
4/27/2020,NV,71.53
4/28/2020,NV,74.29
4/29/2020,NV,75.12
4/30/2020,NV,78.71
5/1/2020,NV,88.35
5/2/2020,NV,80.75
5/3/2020,NV,66.41
5/4/2020,NV,78.36
5/5/2020,NV,82.38
5/6/2020,NV,80.52
5/7/2020,NV,83.29
5/8/2020,NV,92.96
5/9/2020,NV,90.91
5/10/2020,NV,70.98
5/11/2020,NV,0
5/12/2020,NV,0
5/13/2020,NV,90.45
5/14/2020,NV,93.15
5/15/2020,NV,109.02
5/16/2020,NV,100.31
5/17/2020,NV,80.24
5/18/2020,NV,94.46
5/19/2020,NV,98.19
5/20/2020,NV,101.16
5/21/2020,NV,106.83
5/22/2020,NV,118.74
5/23/2020,NV,111.62
5/24/2020,NV,93.86
5/25/2020,NV,93.19
5/26/2020,NV,103.28
5/27/2020,NV,106.64
5/28/2020,NV,109.15
5/29/2020,NV,120.82
5/30/2020,NV,111.9
5/31/2020,NV,90.93
6/1/2020,NV,104.99
6/2/2020,NV,105.69
6/3/2020,NV,110.16
6/4/2020,NV,115.27
1/13/2020,NH,100
1/14/2020,NH,103.05
1/15/2020,NH,106.05
1/16/2020,NH,102.54
1/17/2020,NH,137.07
1/18/2020,NH,127.1
1/19/2020,NH,109.46
1/20/2020,NH,124.68
1/21/2020,NH,101.03
1/22/2020,NH,101.3
1/23/2020,NH,106.57
1/24/2020,NH,134.81
1/25/2020,NH,138.72
1/26/2020,NH,107.82
1/27/2020,NH,95.38
1/28/2020,NH,97.63
1/29/2020,NH,100.78
1/30/2020,NH,106.37
1/31/2020,NH,133.75
2/1/2020,NH,140.04
2/2/2020,NH,102.6
2/3/2020,NH,95.78
2/4/2020,NH,102.53
2/5/2020,NH,103.32
2/6/2020,NH,93.75
2/7/2020,NH,124.03
2/8/2020,NH,148.91
2/9/2020,NH,124.94
2/10/2020,NH,113.93
2/11/2020,NH,120.4
2/12/2020,NH,108.72
2/13/2020,NH,100.98
2/14/2020,NH,147.94
2/15/2020,NH,154.15
2/16/2020,NH,126.5
2/17/2020,NH,127.56
2/18/2020,NH,107.77
2/19/2020,NH,120.9
2/20/2020,NH,123.83
2/21/2020,NH,146.89
2/22/2020,NH,149.23
2/23/2020,NH,120.45
2/24/2020,NH,107.08
2/25/2020,NH,106.47
2/26/2020,NH,108.11
2/27/2020,NH,108.86
2/28/2020,NH,138.9
2/29/2020,NH,141.16
3/1/2020,NH,115.87
3/2/2020,NH,99.93
3/3/2020,NH,105.03
3/4/2020,NH,104.38
3/5/2020,NH,112.22
3/6/2020,NH,129.59
3/7/2020,NH,141.78
3/8/2020,NH,116.76
3/9/2020,NH,107.59
3/10/2020,NH,105.6
3/11/2020,NH,105.83
3/12/2020,NH,102.41
3/13/2020,NH,109.91
3/14/2020,NH,108.01
3/15/2020,NH,83.87
3/16/2020,NH,78.12
3/17/2020,NH,68.79
3/18/2020,NH,71.43
3/19/2020,NH,61.73
3/20/2020,NH,72.7
3/21/2020,NH,70.57
3/22/2020,NH,56.39
3/23/2020,NH,53.09
3/24/2020,NH,53.3
3/25/2020,NH,55.97
3/26/2020,NH,61.34
3/27/2020,NH,71.3
3/28/2020,NH,62.72
3/29/2020,NH,40.65
3/30/2020,NH,50.2
3/31/2020,NH,56
4/1/2020,NH,56.34
4/2/2020,NH,53.38
4/3/2020,NH,58.03
4/4/2020,NH,61.95
4/5/2020,NH,50.13
4/6/2020,NH,60.2
4/7/2020,NH,62.06
4/8/2020,NH,58.7
4/9/2020,NH,53.95
4/10/2020,NH,66.53
4/11/2020,NH,69.95
4/12/2020,NH,44.16
4/13/2020,NH,51.35
4/14/2020,NH,65
4/15/2020,NH,65.95
4/16/2020,NH,66.32
4/17/2020,NH,75.99
4/18/2020,NH,64.81
4/19/2020,NH,72.68
4/20/2020,NH,68.87
4/21/2020,NH,63.47
4/22/2020,NH,70.15
4/23/2020,NH,76.28
4/24/2020,NH,77.61
4/25/2020,NH,92.38
4/26/2020,NH,59.55
4/27/2020,NH,62.54
4/28/2020,NH,75.07
4/29/2020,NH,81.62
4/30/2020,NH,72.55
5/1/2020,NH,82.59
5/2/2020,NH,96.62
5/3/2020,NH,87.24
5/4/2020,NH,79.31
5/5/2020,NH,85.39
5/6/2020,NH,86.28
5/7/2020,NH,89.92
5/8/2020,NH,99.5
5/9/2020,NH,90.07
5/10/2020,NH,76.84
5/11/2020,NH,0
5/12/2020,NH,0
5/13/2020,NH,102.21
5/14/2020,NH,107.36
5/15/2020,NH,113.38
5/16/2020,NH,127.74
5/17/2020,NH,101.81
5/18/2020,NH,101.56
5/19/2020,NH,110.72
5/20/2020,NH,116.76
5/21/2020,NH,126.24
5/22/2020,NH,149.88
5/23/2020,NH,138.6
5/24/2020,NH,123.09
5/25/2020,NH,110.92
5/26/2020,NH,122.63
5/27/2020,NH,128.11
5/28/2020,NH,126.8
5/29/2020,NH,141.42
5/30/2020,NH,147.53
5/31/2020,NH,124.85
6/1/2020,NH,119.69
6/2/2020,NH,124.74
6/3/2020,NH,125.94
6/4/2020,NH,139.21
1/13/2020,NJ,100
1/14/2020,NJ,103.8
1/15/2020,NJ,106.35
1/16/2020,NJ,111.81
1/17/2020,NJ,122.71
1/18/2020,NJ,95.88
1/19/2020,NJ,92.14
1/20/2020,NJ,102.71
1/21/2020,NJ,101.79
1/22/2020,NJ,102.81
1/23/2020,NJ,106.22
1/24/2020,NJ,121.33
1/25/2020,NJ,113.78
1/26/2020,NJ,88.84
1/27/2020,NJ,95.26
1/28/2020,NJ,99.81
1/29/2020,NJ,100.65
1/30/2020,NJ,103.61
1/31/2020,NJ,119.02
2/1/2020,NJ,116.07
2/2/2020,NJ,83.65
2/3/2020,NJ,96.69
2/4/2020,NJ,99.21
2/5/2020,NJ,99.59
2/6/2020,NJ,103.27
2/7/2020,NJ,116.57
2/8/2020,NJ,117.77
2/9/2020,NJ,92.46
2/10/2020,NJ,99
2/11/2020,NJ,102.78
2/12/2020,NJ,105.01
2/13/2020,NJ,111.39
2/14/2020,NJ,135.97
2/15/2020,NJ,122.82
2/16/2020,NJ,99.26
2/17/2020,NJ,107.07
2/18/2020,NJ,104.48
2/19/2020,NJ,106.93
2/20/2020,NJ,109.66
2/21/2020,NJ,127.32
2/22/2020,NJ,129.86
2/23/2020,NJ,99.58
2/24/2020,NJ,101.05
2/25/2020,NJ,103.57
2/26/2020,NJ,106.94
2/27/2020,NJ,109.21
2/28/2020,NJ,128.15
2/29/2020,NJ,128.47
3/1/2020,NJ,97.69
3/2/2020,NJ,104.58
3/3/2020,NJ,106.57
3/4/2020,NJ,109.66
3/5/2020,NJ,113.93
3/6/2020,NJ,129.58
3/7/2020,NJ,129.12
3/8/2020,NJ,99.56
3/9/2020,NJ,107.24
3/10/2020,NJ,104.17
3/11/2020,NJ,104.19
3/12/2020,NJ,98.51
3/13/2020,NJ,107.51
3/14/2020,NJ,98.07
3/15/2020,NJ,71.23
3/16/2020,NJ,72.84
3/17/2020,NJ,64.92
3/18/2020,NJ,64.44
3/19/2020,NJ,59.21
3/20/2020,NJ,67.61
3/21/2020,NJ,55.58
3/22/2020,NJ,37.31
3/23/2020,NJ,41.08
3/24/2020,NJ,48.98
3/25/2020,NJ,45.14
3/26/2020,NJ,51.45
3/27/2020,NJ,57
3/28/2020,NJ,43.06
3/29/2020,NJ,35.92
3/30/2020,NJ,46.49
3/31/2020,NJ,46.42
4/1/2020,NJ,49.04
4/2/2020,NJ,49.15
4/3/2020,NJ,53.63
4/4/2020,NJ,49.01
4/5/2020,NJ,40.51
4/6/2020,NJ,50.71
4/7/2020,NJ,50.85
4/8/2020,NJ,50.27
4/9/2020,NJ,48.76
4/10/2020,NJ,55.64
4/11/2020,NJ,52.65
4/12/2020,NJ,34.22
4/13/2020,NJ,41.88
4/14/2020,NJ,54.55
4/15/2020,NJ,55.74
4/16/2020,NJ,56.82
4/17/2020,NJ,62.73
4/18/2020,NJ,54.92
4/19/2020,NJ,49.56
4/20/2020,NJ,56.11
4/21/2020,NJ,53.94
4/22/2020,NJ,60.05
4/23/2020,NJ,59.13
4/24/2020,NJ,61.97
4/25/2020,NJ,67.72
4/26/2020,NJ,44.88
4/27/2020,NJ,57.35
4/28/2020,NJ,66.65
4/29/2020,NJ,62.49
4/30/2020,NJ,60.78
5/1/2020,NJ,73.88
5/2/2020,NJ,79.77
5/3/2020,NJ,65.64
5/4/2020,NJ,69.91
5/5/2020,NJ,73.57
5/6/2020,NJ,68.22
5/7/2020,NJ,77.13
5/8/2020,NJ,78.28
5/9/2020,NJ,80.65
5/10/2020,NJ,67.7
5/11/2020,NJ,0
5/12/2020,NJ,0
5/13/2020,NJ,83.87
5/14/2020,NJ,86.91
5/15/2020,NJ,105.04
5/16/2020,NJ,102.87
5/17/2020,NJ,80.17
5/18/2020,NJ,85.47
5/19/2020,NJ,90.71
5/20/2020,NJ,92.94
5/21/2020,NJ,100.01
5/22/2020,NJ,108.01
5/23/2020,NJ,92.62
5/24/2020,NJ,92.82
5/25/2020,NJ,86.18
5/26/2020,NJ,101.33
5/27/2020,NJ,102.41
5/28/2020,NJ,98.62
5/29/2020,NJ,112.45
5/30/2020,NJ,119.55
5/31/2020,NJ,99.37
6/1/2020,NJ,101.98
6/2/2020,NJ,100.35
6/3/2020,NJ,99.63
6/4/2020,NJ,114.34
1/13/2020,NM,100
1/14/2020,NM,102.62
1/15/2020,NM,105.28
1/16/2020,NM,101.94
1/17/2020,NM,125.91
1/18/2020,NM,124.23
1/19/2020,NM,94.06
1/20/2020,NM,105.67
1/21/2020,NM,100.62
1/22/2020,NM,104.33
1/23/2020,NM,107.76
1/24/2020,NM,121.74
1/25/2020,NM,119.21
1/26/2020,NM,88.4
1/27/2020,NM,97.75
1/28/2020,NM,103.91
1/29/2020,NM,104.33
1/30/2020,NM,109.24
1/31/2020,NM,126.16
2/1/2020,NM,122.24
2/2/2020,NM,85.83
2/3/2020,NM,101.13
2/4/2020,NM,97.33
2/5/2020,NM,99.9
2/6/2020,NM,109.92
2/7/2020,NM,127.38
2/8/2020,NM,125.25
2/9/2020,NM,95.22
2/10/2020,NM,105.21
2/11/2020,NM,91.18
2/12/2020,NM,109.29
2/13/2020,NM,126.25
2/14/2020,NM,152.05
2/15/2020,NM,138.42
2/16/2020,NM,111.95
2/17/2020,NM,119.22
2/18/2020,NM,112.33
2/19/2020,NM,111.48
2/20/2020,NM,118.07
2/21/2020,NM,139.25
2/22/2020,NM,134.85
2/23/2020,NM,99.5
2/24/2020,NM,113.57
2/25/2020,NM,110.34
2/26/2020,NM,115.25
2/27/2020,NM,121.17
2/28/2020,NM,139.32
2/29/2020,NM,144.07
3/1/2020,NM,106.21
3/2/2020,NM,112.19
3/3/2020,NM,115.03
3/4/2020,NM,115.06
3/5/2020,NM,121.91
3/6/2020,NM,146.96
3/7/2020,NM,153.88
3/8/2020,NM,115.11
3/9/2020,NM,127.47
3/10/2020,NM,132.57
3/11/2020,NM,131.76
3/12/2020,NM,129.61
3/13/2020,NM,140.56
3/14/2020,NM,138.29
3/15/2020,NM,104.28
3/16/2020,NM,113.04
3/17/2020,NM,104.44
3/18/2020,NM,97.68
3/19/2020,NM,91.56
3/20/2020,NM,97.58
3/21/2020,NM,83.32
3/22/2020,NM,64.84
3/23/2020,NM,71
3/24/2020,NM,64.43
3/25/2020,NM,64.1
3/26/2020,NM,61.39
3/27/2020,NM,66.14
3/28/2020,NM,60.45
3/29/2020,NM,49.52
3/30/2020,NM,59.19
3/31/2020,NM,62.91
4/1/2020,NM,62.61
4/2/2020,NM,63.18
4/3/2020,NM,68.76
4/4/2020,NM,61.23
4/5/2020,NM,49.32
4/6/2020,NM,59.07
4/7/2020,NM,60.77
4/8/2020,NM,62.16
4/9/2020,NM,63.43
4/10/2020,NM,69.09
4/11/2020,NM,60.64
4/12/2020,NM,41.14
4/13/2020,NM,55.51
4/14/2020,NM,62.34
4/15/2020,NM,68.04
4/16/2020,NM,69.14
4/17/2020,NM,77.57
4/18/2020,NM,70.31
4/19/2020,NM,57.16
4/20/2020,NM,69.21
4/21/2020,NM,69.51
4/22/2020,NM,72
4/23/2020,NM,74.42
4/24/2020,NM,82.46
4/25/2020,NM,76.15
4/26/2020,NM,62.33
4/27/2020,NM,73.45
4/28/2020,NM,76.75
4/29/2020,NM,78.12
4/30/2020,NM,81.68
5/1/2020,NM,96.01
5/2/2020,NM,88.09
5/3/2020,NM,71.17
5/4/2020,NM,81.42
5/5/2020,NM,84.85
5/6/2020,NM,85.15
5/7/2020,NM,87.98
5/8/2020,NM,99.5
5/9/2020,NM,94.18
5/10/2020,NM,70.78
5/11/2020,NM,0
5/12/2020,NM,0
5/13/2020,NM,94.4
5/14/2020,NM,99.1
5/15/2020,NM,114.31
5/16/2020,NM,110.56
5/17/2020,NM,91.5
5/18/2020,NM,103.48
5/19/2020,NM,104.87
5/20/2020,NM,109.97
5/21/2020,NM,116.8
5/22/2020,NM,136.5
5/23/2020,NM,125.28
5/24/2020,NM,106.13
5/25/2020,NM,99.94
5/26/2020,NM,112.59
5/27/2020,NM,114.63
5/28/2020,NM,119.58
5/29/2020,NM,134.04
5/30/2020,NM,125.76
5/31/2020,NM,106.54
6/1/2020,NM,115.62
6/2/2020,NM,119.31
6/3/2020,NM,121.31
6/4/2020,NM,125.99
1/13/2020,NY,100
1/14/2020,NY,100.71
1/15/2020,NY,103.11
1/16/2020,NY,104.8
1/17/2020,NY,123.16
1/18/2020,NY,101.72
1/19/2020,NY,93.27
1/20/2020,NY,98.28
1/21/2020,NY,99.52
1/22/2020,NY,101.26
1/23/2020,NY,106.8
1/24/2020,NY,123.65
1/25/2020,NY,114.69
1/26/2020,NY,90.69
1/27/2020,NY,94.17
1/28/2020,NY,97.11
1/29/2020,NY,98.64
1/30/2020,NY,103.29
1/31/2020,NY,121.24
2/1/2020,NY,119.29
2/2/2020,NY,86.21
2/3/2020,NY,95.65
2/4/2020,NY,98.17
2/5/2020,NY,99.14
2/6/2020,NY,103.2
2/7/2020,NY,113.89
2/8/2020,NY,120.05
2/9/2020,NY,94.42
2/10/2020,NY,99.11
2/11/2020,NY,102.9
2/12/2020,NY,104.44
2/13/2020,NY,111.56
2/14/2020,NY,137.56
2/15/2020,NY,125.1
2/16/2020,NY,102.57
2/17/2020,NY,106.17
2/18/2020,NY,104.08
2/19/2020,NY,108.1
2/20/2020,NY,110.15
2/21/2020,NY,126.92
2/22/2020,NY,126.39
2/23/2020,NY,98.46
2/24/2020,NY,100.2
2/25/2020,NY,103.42
2/26/2020,NY,105.95
2/27/2020,NY,106.54
2/28/2020,NY,129.45
2/29/2020,NY,128.78
3/1/2020,NY,99.34
3/2/2020,NY,102.88
3/3/2020,NY,105.94
3/4/2020,NY,108.39
3/5/2020,NY,113.34
3/6/2020,NY,127.35
3/7/2020,NY,128.25
3/8/2020,NY,99.26
3/9/2020,NY,104.99
3/10/2020,NY,102.08
3/11/2020,NY,101.12
3/12/2020,NY,96.39
3/13/2020,NY,103.23
3/14/2020,NY,90.8
3/15/2020,NY,66.75
3/16/2020,NY,71.46
3/17/2020,NY,63.68
3/18/2020,NY,62.96
3/19/2020,NY,58.2
3/20/2020,NY,62.21
3/21/2020,NY,52.28
3/22/2020,NY,38.35
3/23/2020,NY,38.5
3/24/2020,NY,44.42
3/25/2020,NY,42.91
3/26/2020,NY,47.06
3/27/2020,NY,52.01
3/28/2020,NY,40.78
3/29/2020,NY,33.88
3/30/2020,NY,41.95
3/31/2020,NY,43.16
4/1/2020,NY,45.27
4/2/2020,NY,45.08
4/3/2020,NY,48.06
4/4/2020,NY,46.22
4/5/2020,NY,37.95
4/6/2020,NY,46.59
4/7/2020,NY,47.1
4/8/2020,NY,45.34
4/9/2020,NY,43.91
4/10/2020,NY,49.87
4/11/2020,NY,49.37
4/12/2020,NY,34.24
4/13/2020,NY,40.97
4/14/2020,NY,50.2
4/15/2020,NY,51.16
4/16/2020,NY,51.52
4/17/2020,NY,56.61
4/18/2020,NY,50.75
4/19/2020,NY,47.59
4/20/2020,NY,52.9
4/21/2020,NY,49.22
4/22/2020,NY,54.4
4/23/2020,NY,54.28
4/24/2020,NY,58.74
4/25/2020,NY,65.5
4/26/2020,NY,42.68
4/27/2020,NY,52.99
4/28/2020,NY,61.28
4/29/2020,NY,57.35
4/30/2020,NY,56.89
5/1/2020,NY,67.63
5/2/2020,NY,73.04
5/3/2020,NY,62.45
5/4/2020,NY,62.43
5/5/2020,NY,67.45
5/6/2020,NY,63.65
5/7/2020,NY,69.04
5/8/2020,NY,71.14
5/9/2020,NY,69.99
5/10/2020,NY,60.33
5/11/2020,NY,0
5/12/2020,NY,0
5/13/2020,NY,74.86
5/14/2020,NY,76.09
5/15/2020,NY,87.79
5/16/2020,NY,89.72
5/17/2020,NY,70.98
5/18/2020,NY,75.74
5/19/2020,NY,81.39
5/20/2020,NY,85.72
5/21/2020,NY,90.18
5/22/2020,NY,100.15
5/23/2020,NY,83.92
5/24/2020,NY,83.36
5/25/2020,NY,77.04
5/26/2020,NY,90.24
5/27/2020,NY,93.73
5/28/2020,NY,89.89
5/29/2020,NY,98.41
5/30/2020,NY,100.63
5/31/2020,NY,82.69
6/1/2020,NY,89.22
6/2/2020,NY,86.92
6/3/2020,NY,87.8
6/4/2020,NY,98.54
1/13/2020,NC,100
1/14/2020,NC,102.88
1/15/2020,NC,105.6
1/16/2020,NC,110.99
1/17/2020,NC,133.59
1/18/2020,NC,120.94
1/19/2020,NC,91.71
1/20/2020,NC,106.49
1/21/2020,NC,104.95
1/22/2020,NC,103.77
1/23/2020,NC,108.28
1/24/2020,NC,123.9
1/25/2020,NC,124.16
1/26/2020,NC,86.53
1/27/2020,NC,99.3
1/28/2020,NC,104.13
1/29/2020,NC,103.54
1/30/2020,NC,108.16
1/31/2020,NC,125.08
2/1/2020,NC,124.48
2/2/2020,NC,87.76
2/3/2020,NC,101.72
2/4/2020,NC,104.66
2/5/2020,NC,104.42
2/6/2020,NC,99.57
2/7/2020,NC,128.04
2/8/2020,NC,121.55
2/9/2020,NC,93.44
2/10/2020,NC,105.63
2/11/2020,NC,107.81
2/12/2020,NC,109.35
2/13/2020,NC,117.31
2/14/2020,NC,151.48
2/15/2020,NC,138.47
2/16/2020,NC,99.73
2/17/2020,NC,114.45
2/18/2020,NC,111.95
2/19/2020,NC,111.34
2/20/2020,NC,96.82
2/21/2020,NC,120.82
2/22/2020,NC,136.17
2/23/2020,NC,97.51
2/24/2020,NC,106.65
2/25/2020,NC,113.19
2/26/2020,NC,115.85
2/27/2020,NC,125.59
2/28/2020,NC,149.73
2/29/2020,NC,150.51
3/1/2020,NC,107.88
3/2/2020,NC,116.58
3/3/2020,NC,117.12
3/4/2020,NC,116.45
3/5/2020,NC,120.57
3/6/2020,NC,147.31
3/7/2020,NC,145.04
3/8/2020,NC,104.18
3/9/2020,NC,116.91
3/10/2020,NC,116.87
3/11/2020,NC,118.14
3/12/2020,NC,117.69
3/13/2020,NC,128.13
3/14/2020,NC,116.94
3/15/2020,NC,80.65
3/16/2020,NC,93.32
3/17/2020,NC,86.32
3/18/2020,NC,84.36
3/19/2020,NC,85.07
3/20/2020,NC,93.33
3/21/2020,NC,77.66
3/22/2020,NC,55.54
3/23/2020,NC,65.14
3/24/2020,NC,67.35
3/25/2020,NC,69.98
3/26/2020,NC,66.92
3/27/2020,NC,73.58
3/28/2020,NC,64.41
3/29/2020,NC,51.6
3/30/2020,NC,63.78
3/31/2020,NC,59.2
4/1/2020,NC,62.05
4/2/2020,NC,65.04
4/3/2020,NC,73.49
4/4/2020,NC,63.85
4/5/2020,NC,50.49
4/6/2020,NC,65.9
4/7/2020,NC,66.58
4/8/2020,NC,68.93
4/9/2020,NC,71.94
4/10/2020,NC,75.95
4/11/2020,NC,68.03
4/12/2020,NC,42.68
4/13/2020,NC,67.24
4/14/2020,NC,74.14
4/15/2020,NC,76.45
4/16/2020,NC,80.29
4/17/2020,NC,90.54
4/18/2020,NC,80.2
4/19/2020,NC,61.56
4/20/2020,NC,73.97
4/21/2020,NC,80.53
4/22/2020,NC,82.03
4/23/2020,NC,76.29
4/24/2020,NC,94.12
4/25/2020,NC,82.5
4/26/2020,NC,67.98
4/27/2020,NC,83.46
4/28/2020,NC,86.77
4/29/2020,NC,87.1
4/30/2020,NC,86.03
5/1/2020,NC,103.79
5/2/2020,NC,96.58
5/3/2020,NC,79.79
5/4/2020,NC,92.74
5/5/2020,NC,89.43
5/6/2020,NC,94.35
5/7/2020,NC,101.09
5/8/2020,NC,111.31
5/9/2020,NC,111.05
5/10/2020,NC,83.03
5/11/2020,NC,0
5/12/2020,NC,0
5/13/2020,NC,106.92
5/14/2020,NC,114.5
5/15/2020,NC,132.64
5/16/2020,NC,128.65
5/17/2020,NC,100.71
5/18/2020,NC,109.34
5/19/2020,NC,105.96
5/20/2020,NC,105.64
5/21/2020,NC,112.56
5/22/2020,NC,142.16
5/23/2020,NC,137.71
5/24/2020,NC,108.63
5/25/2020,NC,109.87
5/26/2020,NC,124.45
5/27/2020,NC,116.65
5/28/2020,NC,124.88
5/29/2020,NC,139.39
5/30/2020,NC,143.39
5/31/2020,NC,113.58
6/1/2020,NC,126.89
6/2/2020,NC,126.39
6/3/2020,NC,129.92
6/4/2020,NC,135.71
1/13/2020,ND,100
1/14/2020,ND,98.69
1/15/2020,ND,91.74
1/16/2020,ND,101.38
1/17/2020,ND,98.87
1/18/2020,ND,80.74
1/19/2020,ND,84.69
1/20/2020,ND,105.46
1/21/2020,ND,103.35
1/22/2020,ND,100.77
1/23/2020,ND,108.41
1/24/2020,ND,132.71
1/25/2020,ND,126.99
1/26/2020,ND,88.15
1/27/2020,ND,95.56
1/28/2020,ND,102.5
1/29/2020,ND,101.14
1/30/2020,ND,107.07
1/31/2020,ND,130.73
2/1/2020,ND,130.91
2/2/2020,ND,83.05
2/3/2020,ND,98.28
2/4/2020,ND,103.67
2/5/2020,ND,101.74
2/6/2020,ND,107.7
2/7/2020,ND,128.07
2/8/2020,ND,133.65
2/9/2020,ND,96.95
2/10/2020,ND,101.3
2/11/2020,ND,109.5
2/12/2020,ND,88.23
2/13/2020,ND,118.64
2/14/2020,ND,150.6
2/15/2020,ND,137.36
2/16/2020,ND,103.92
2/17/2020,ND,109.48
2/18/2020,ND,109.13
2/19/2020,ND,106.34
2/20/2020,ND,117.43
2/21/2020,ND,145.38
2/22/2020,ND,148.64
2/23/2020,ND,103.86
2/24/2020,ND,104
2/25/2020,ND,108.8
2/26/2020,ND,113.08
2/27/2020,ND,119.38
2/28/2020,ND,151.03
2/29/2020,ND,146.62
3/1/2020,ND,98.9
3/2/2020,ND,106.67
3/3/2020,ND,110.38
3/4/2020,ND,110.25
3/5/2020,ND,118.3
3/6/2020,ND,145.35
3/7/2020,ND,141.41
3/8/2020,ND,96.05
3/9/2020,ND,106.96
3/10/2020,ND,115.73
3/11/2020,ND,110.8
3/12/2020,ND,118.36
3/13/2020,ND,131.49
3/14/2020,ND,103.67
3/15/2020,ND,75.17
3/16/2020,ND,86.57
3/17/2020,ND,88.13
3/18/2020,ND,82.49
3/19/2020,ND,74.18
3/20/2020,ND,81.52
3/21/2020,ND,66.44
3/22/2020,ND,55.62
3/23/2020,ND,70.93
3/24/2020,ND,74.96
3/25/2020,ND,73.3
3/26/2020,ND,75.56
3/27/2020,ND,83.65
3/28/2020,ND,68.28
3/29/2020,ND,54.66
3/30/2020,ND,70.56
3/31/2020,ND,71.58
4/1/2020,ND,63.69
4/2/2020,ND,55.96
4/3/2020,ND,67.11
4/4/2020,ND,64.06
4/5/2020,ND,51.49
4/6/2020,ND,70.99
4/7/2020,ND,75.24
4/8/2020,ND,70.97
4/9/2020,ND,74.69
4/10/2020,ND,85.19
4/11/2020,ND,65.18
4/12/2020,ND,44.17
4/13/2020,ND,67.93
4/14/2020,ND,75.19
4/15/2020,ND,81.36
4/16/2020,ND,83.02
4/17/2020,ND,91.68
4/18/2020,ND,78.43
4/19/2020,ND,66.23
4/20/2020,ND,83.1
4/21/2020,ND,85.86
4/22/2020,ND,90.28
4/23/2020,ND,90.5
4/24/2020,ND,100.95
4/25/2020,ND,88.95
4/26/2020,ND,71.88
4/27/2020,ND,94.03
4/28/2020,ND,92.99
4/29/2020,ND,98.04
4/30/2020,ND,104.83
5/1/2020,ND,125.36
5/2/2020,ND,100.25
5/3/2020,ND,80.08
5/4/2020,ND,101.28
5/5/2020,ND,105.32
5/6/2020,ND,109.24
5/7/2020,ND,111.81
5/8/2020,ND,128.22
5/9/2020,ND,97.71
5/10/2020,ND,83.2
5/11/2020,ND,0
5/12/2020,ND,0
5/13/2020,ND,115.22
5/14/2020,ND,124.9
5/15/2020,ND,148.28
5/16/2020,ND,132.11
5/17/2020,ND,108.86
5/18/2020,ND,131.91
5/19/2020,ND,137.85
